algorithm,problem,dim,seed,best_value,error,evaluations,iterations,evals_to_target,success,stop_reason,seconds
PSO,rosenbrock_10d,10,15,1.6406179605263214,1.6406179605263214,30000,599,,False,budget_exhausted,0.023799393999979657
PSO,rosenbrock_10d,10,16,1.145125750022373,1.145125750022373,30000,599,,False,budget_exhausted,0.02367045099981624
PSO,rosenbrock_10d,10,17,1.9268709690355752,1.9268709690355752,30000,599,,False,budget_exhausted,0.023724859000139986
PSO,rosenbrock_10d,10,18,1.5900354872169042,1.5900354872169042,30000,599,,False,budget_exhausted,0.023614435000126832
PSO,rosenbrock_10d,10,19,1.3078865986543047,1.3078865986543047,30000,599,,False,budget_exhausted,0.023669937000704522
PSO,rosenbrock_10d,10,20,1.4501163482116808,1.4501163482116808,30000,599,,False,budget_exhausted,0.023774407000018982
PSO,rosenbrock_10d,10,21,1.9941276903332115,1.9941276903332115,30000,599,,False,budget_exhausted,0.023561687000437814
PSO,rosenbrock_10d,10,22,1.6693803070386228,1.6693803070386228,30000,599,,False,budget_exhausted,0.023716472000160138
PSO,rosenbrock_10d,10,23,1.7096602181997644,1.7096602181997644,30000,599,,False,budget_exhausted,0.023679319000621035
PSO,rosenbrock_10d,10,24,5.513861644904181,5.513861644904181,30000,599,,False,budget_exhausted,0.023837488999561174
PSO,rosenbrock_10d,10,25,1.9358938484993296,1.9358938484993296,30000,599,,False,budget_exhausted,0.02379188100076135
PSO,rosenbrock_10d,10,26,1.6731671862499757,1.6731671862499757,30000,599,,False,budget_exhausted,0.023765363000165962
PSO,rosenbrock_10d,10,27,4.041545305730058,4.041545305730058,30000,599,,False,budget_exhausted,0.0238274180001099
PSO,rosenbrock_10d,10,28,1.243077270864703,1.243077270864703,30000,599,,False,budget_exhausted,0.02371909500016045
PSO,rosenbrock_10d,10,29,1.5846008685364241,1.5846008685364241,30000,599,,False,budget_exhausted,0.023569734999909997
GA,rosenbrock_10d,10,0,7.257542847317403,7.257542847317403,30000,599,,False,budget_exhausted,0.04107053999996424
GA,rosenbrock_10d,10,1,7.955114243690981,7.955114243690981,30000,599,,False,budget_exhausted,0.04123737200006872
GA,rosenbrock_10d,10,2,7.872631331383452,7.872631331383452,30000,599,,False,budget_exhausted,0.04121892399962235
GA,rosenbrock_10d,10,3,4.33621041097409,4.33621041097409,30000,599,,False,budget_exhausted,0.04152025199982745
GA,rosenbrock_10d,10,4,9.485083470495368,9.485083470495368,30000,599,,False,budget_exhausted,0.041143735000332526
GA,rosenbrock_10d,10,5,7.64015328031128,7.64015328031128,30000,599,,False,budget_exhausted,0.041059413000766654
GA,rosenbrock_10d,10,6,7.084393350553278,7.084393350553278,30000,599,,False,budget_exhausted,0.041026447999684024
GA,rosenbrock_10d,10,7,4.2372912885788905,4.2372912885788905,30000,599,,False,budget_exhausted,0.041358547000527324
GA,rosenbrock_10d,10,8,9.495056522368492,9.495056522368492,30000,599,,False,budget_exhausted,0.04102528500061453
GA,rosenbrock_10d,10,9,8.051221252148034,8.051221252148034,30000,599,,False,budget_exhausted,0.04125831800047308
GA,rosenbrock_10d,10,10,7.377688054864692,7.377688054864692,30000,599,,False,budget_exhausted,0.04125894600019819
GA,rosenbrock_10d,10,11,7.028904357785892,7.028904357785892,30000,599,,False,budget_exhausted,0.04175788200063835
GA,rosenbrock_10d,10,12,1.9960737763056344,1.9960737763056344,30000,599,,False,budget_exhausted,0.04126987400013604
GA,rosenbrock_10d,10,13,9.418425810739155,9.418425810739155,30000,599,,False,budget_exhausted,0.0409358599999905
GA,rosenbrock_10d,10,14,9.585195457587218,9.585195457587218,30000,599,,False,budget_exhausted,0.04113169700030994
GA,rosenbrock_10d,10,15,7.464364975033488,7.464364975033488,30000,599,,False,budget_exhausted,0.04123225600051228
GA,rosenbrock_10d,10,16,6.320219471463802,6.320219471463802,30000,599,,False,budget_exhausted,0.041282068000327854
GA,rosenbrock_10d,10,17,7.781730026075656,7.781730026075656,30000,599,,False,budget_exhausted,0.04102345799947216
GA,rosenbrock_10d,10,18,6.9489301584462435,6.9489301584462435,30000,599,,False,budget_exhausted,0.04115990599984798
GA,rosenbrock_10d,10,19,7.958563650027842,7.958563650027842,30000,599,,False,budget_exhausted,0.04100674199980858
GA,rosenbrock_10d,10,20,7.636334252437879,7.636334252437879,30000,599,,False,budget_exhausted,0.04108932300005108
GA,rosenbrock_10d,10,21,7.791390071623518,7.791390071623518,30000,599,,False,budget_exhausted,0.040991453000060574
GA,rosenbrock_10d,10,22,9.007421856082173,9.007421856082173,30000,599,,False,budget_exhausted,0.04127152800083422
GA,rosenbrock_10d,10,23,8.738263566214439,8.738263566214439,30000,599,,False,budget_exhausted,0.041293923000012
GA,rosenbrock_10d,10,24,7.9743592121575455,7.9743592121575455,30000,599,,False,budget_exhausted,0.041157704000397644
GA,rosenbrock_10d,10,25,8.109365896103553,8.109365896103553,30000,599,,False,budget_exhausted,0.04097560000082012
GA,rosenbrock_10d,10,26,7.476478094548458,7.476478094548458,30000,599,,False,budget_exhausted,0.041093361000093864
GA,rosenbrock_10d,10,27,6.978969113148703,6.978969113148703,30000,599,,False,budget_exhausted,0.04087031900053262
GA,rosenbrock_10d,10,28,6.664555522470038,6.664555522470038,30000,599,,False,budget_exhausted,0.04127204599990364
GA,rosenbrock_10d,10,29,7.693024415458339,7.693024415458339,30000,599,,False,budget_exhausted,0.04124813599992194
DE,rosenbrock_10d,10,0,3.8374482010353326,3.8374482010353326,30000,599,,False,budget_exhausted,0.0408886290006194
DE,rosenbrock_10d,10,1,6.067442753698598,6.067442753698598,30000,599,,False,budget_exhausted,0.040471013000569656
DE,rosenbrock_10d,10,2,5.021804933753049,5.021804933753049,30000,599,,False,budget_exhausted,0.04084881200014934
DE,rosenbrock_10d,10,3,4.440297716224325,4.440297716224325,30000,599,,False,budget_exhausted,0.04042870099965512
DE,rosenbrock_10d,10,4,3.7252574393337077,3.7252574393337077,30000,599,,False,budget_exhausted,0.04072697899937339
DE,rosenbrock_10d,10,5,5.314398553994934,5.314398553994934,30000,599,,False,budget_exhausted,0.040674939999917115
DE,rosenbrock_10d,10,6,4.590104857561797,4.590104857561797,30000,599,,False,budget_exhausted,0.040507465000700904
DE,rosenbrock_10d,10,7,4.978876256097253,4.978876256097253,30000,599,,False,budget_exhausted,0.04074606500034861
DE,rosenbrock_10d,10,8,3.8391870102003383,3.8391870102003383,30000,599,,False,budget_exhausted,0.04067769099947327
DE,rosenbrock_10d,10,9,5.457995724751944,5.457995724751944,30000,599,,False,budget_exhausted,0.04069375300059619
DE,rosenbrock_10d,10,10,5.342086491915694,5.342086491915694,30000,599,,False,budget_exhausted,0.04065005400025257
DE,rosenbrock_10d,10,11,4.060885380117169,4.060885380117169,30000,599,,False,budget_exhausted,0.040356693999456184
DE,rosenbrock_10d,10,12,4.544445686351966,4.544445686351966,30000,599,,False,budget_exhausted,0.04065043599985074
DE,rosenbrock_10d,10,13,4.734307972304959,4.734307972304959,30000,599,,False,budget_exhausted,0.04054964400074823
DE,rosenbrock_10d,10,14,3.180052480741339,3.180052480741339,30000,599,,False,budget_exhausted,0.040646750999258074
DE,rosenbrock_10d,10,15,5.921461670199957,5.921461670199957,30000,599,,False,budget_exhausted,0.040593428999272874
DE,rosenbrock_10d,10,16,4.71516590457911,4.71516590457911,30000,599,,False,budget_exhausted,0.040759659000286774
DE,rosenbrock_10d,10,17,3.398047774632474,3.398047774632474,30000,599,,False,budget_exhausted,0.04052244099966629
DE,rosenbrock_10d,10,18,4.056809999415464,4.056809999415464,30000,599,,False,budget_exhausted,0.04074794300049689
DE,rosenbrock_10d,10,19,2.5564084940891236,2.5564084940891236,30000,599,,False,budget_exhausted,0.040597468999294506
DE,rosenbrock_10d,10,20,4.010356848043456,4.010356848043456,30000,599,,False,budget_exhausted,0.0404907620004451
DE,rosenbrock_10d,10,21,2.634619127453744,2.634619127453744,30000,599,,False,budget_exhausted,0.04065030099991418
DE,rosenbrock_10d,10,22,4.181733476332627,4.181733476332627,30000,599,,False,budget_exhausted,0.040628713999467436
DE,rosenbrock_10d,10,23,4.9882333781832555,4.9882333781832555,30000,599,,False,budget_exhausted,0.040708821000407625
DE,rosenbrock_10d,10,24,4.346713797611334,4.346713797611334,30000,599,,False,budget_exhausted,0.040517886000088765
DE,rosenbrock_10d,10,25,3.7967449902029147,3.7967449902029147,30000,599,,False,budget_exhausted,0.04027956699974311
DE,rosenbrock_10d,10,26,5.5919567686022,5.5919567686022,30000,599,,False,budget_exhausted,0.04068355800063728
DE,rosenbrock_10d,10,27,2.4993815551682306,2.4993815551682306,30000,599,,False,budget_exhausted,0.04056014399975538
DE,rosenbrock_10d,10,28,4.178602264861178,4.178602264861178,30000,599,,False,budget_exhausted,0.0400532049998219
DE,rosenbrock_10d,10,29,3.5154871650507413,3.5154871650507413,30000,599,,False,budget_exhausted,0.04072508800072683
Random,rosenbrock_10d,10,0,111.70395816937925,111.70395816937925,30000,600,,False,budget_exhausted,0.01433757599988894
Random,rosenbrock_10d,10,1,148.01126949900174,148.01126949900174,30000,600,,False,budget_exhausted,0.013860663000741624
Random,rosenbrock_10d,10,2,195.63988160952158,195.63988160952158,30000,600,,False,budget_exhausted,0.013836654999977327
Random,rosenbrock_10d,10,3,123.49613073364877,123.49613073364877,30000,600,,False,budget_exhausted,0.01382138600001781
Random,rosenbrock_10d,10,4,123.96435197683735,123.96435197683735,30000,600,,False,budget_exhausted,0.013825651999468391
Random,rosenbrock_10d,10,5,132.2943506265428,132.2943506265428,30000,600,,False,budget_exhausted,0.01389746400036529
Random,rosenbrock_10d,10,6,146.96527848864562,146.96527848864562,30000,600,,False,budget_exhausted,0.013820266999573505
Random,rosenbrock_10d,10,7,153.8473819522011,153.8473819522011,30000,600,,False,budget_exhausted,0.013829384000018763
Random,rosenbrock_10d,10,8,195.497580787086,195.497580787086,30000,600,,False,budget_exhausted,0.013777678000224114
Random,rosenbrock_10d,10,9,91.76634038564072,91.76634038564072,30000,600,,False,budget_exhausted,0.013876164000066638
Random,rosenbrock_10d,10,10,80.85560106816476,80.85560106816476,30000,600,,False,budget_exhausted,0.013802159000078973
Random,rosenbrock_10d,10,11,184.41326572870764,184.41326572870764,30000,600,,False,budget_exhausted,0.01399184999991121
Random,rosenbrock_10d,10,12,115.28196899774986,115.28196899774986,30000,600,,False,budget_exhausted,0.013889856999412586
Random,rosenbrock_10d,10,13,185.635030765984,185.635030765984,30000,600,,False,budget_exhausted,0.013750275000347756
Random,rosenbrock_10d,10,14,68.38441280742802,68.38441280742802,30000,600,,False,budget_exhausted,0.013988208000228042
Random,rosenbrock_10d,10,15,169.40208075841934,169.40208075841934,30000,600,,False,budget_exhausted,0.013732013000662846
Random,rosenbrock_10d,10,16,146.83409206753495,146.83409206753495,30000,600,,False,budget_exhausted,0.01362455299931753
Random,rosenbrock_10d,10,17,178.46941714975313,178.46941714975313,30000,600,,False,budget_exhausted,0.013759837000179687
Random,rosenbrock_10d,10,18,142.67908575755015,142.67908575755015,30000,600,,False,budget_exhausted,0.013829972999701567
Random,rosenbrock_10d,10,19,175.83572938490346,175.83572938490346,30000,600,,False,budget_exhausted,0.013684495000234165
Random,rosenbrock_10d,10,20,70.85283158526815,70.85283158526815,30000,600,,False,budget_exhausted,0.013442753999697743
Random,rosenbrock_10d,10,21,114.0258675520877,114.0258675520877,30000,600,,False,budget_exhausted,0.013777207000202907
Random,rosenbrock_10d,10,22,148.96837395869065,148.96837395869065,30000,600,,False,budget_exhausted,0.013717028999963077
Random,rosenbrock_10d,10,23,187.0368618956675,187.0368618956675,30000,600,,False,budget_exhausted,0.013913798000430688
Random,rosenbrock_10d,10,24,128.92002125338493,128.92002125338493,30000,600,,False,budget_exhausted,0.013792096000543097
Random,rosenbrock_10d,10,25,148.7141137475759,148.7141137475759,30000,600,,False,budget_exhausted,0.013686602999769093
Random,rosenbrock_10d,10,26,123.0212238495932,123.0212238495932,30000,600,,False,budget_exhausted,0.01381198899980518
Random,rosenbrock_10d,10,27,128.6626960960345,128.6626960960345,30000,600,,False,budget_exhausted,0.013874582000426017
Random,rosenbrock_10d,10,28,118.88098696948133,118.88098696948133,30000,600,,False,budget_exhausted,0.013808914000037475
Random,rosenbrock_10d,10,29,162.08295468747804,162.08295468747804,30000,600,,False,budget_exhausted,0.013876056000299286
CDA (paper),rosenbrock_30d,30,0,43.24715662548509,43.24715662548509,25093,108,,False,mean_gap,0.021068451999781246
CDA (paper),rosenbrock_30d,30,1,371.6476489589647,371.6476489589647,25267,56,,False,mean_gap,0.018188324000220746
CDA (paper),rosenbrock_30d,30,2,163.8152513826269,163.8152513826269,27603,84,,False,mean_gap,0.020758192000357667
CDA (paper),rosenbrock_30d,30,3,265.73134838317543,265.73134838317543,21354,68,,False,mean_gap,0.016356586000256357
CDA (paper),rosenbrock_30d,30,4,134.64354536754672,134.64354536754672,14540,88,,False,mean_gap,0.013969748999443254
CDA (paper),rosenbrock_30d,30,5,235.63394062472034,235.63394062472034,23521,62,,False,mean_gap,0.01702262300022994
CDA (paper),rosenbrock_30d,30,6,149.69092444237074,149.69092444237074,28221,77,,False,mean_gap,0.02054745500026911
CDA (paper),rosenbrock_30d,30,7,158.08768224877196,158.08768224877196,21559,79,,False,mean_gap,0.016856667999491037
CDA (paper),rosenbrock_30d,30,8,113.69705220629187,113.69705220629187,25045,104,,False,mean_gap,0.020982242999707523
CDA (paper),rosenbrock_30d,30,9,123.90562360591281,123.90562360591281,32515,89,,False,mean_gap,0.02355522900052165
CDA (paper),rosenbrock_30d,30,10,103.43177001258279,103.43177001258279,24297,95,,False,mean_gap,0.019420444999923347
CDA (paper),rosenbrock_30d,30,11,230.74278136305549,230.74278136305549,26934,79,,False,mean_gap,0.019830322999951022
CDA (paper),rosenbrock_30d,30,12,221.9191056590713,221.9191056590713,25842,78,,False,mean_gap,0.019143886999700044
CDA (paper),rosenbrock_30d,30,13,75.27818776794825,75.27818776794825,26589,90,,False,mean_gap,0.020638810000491503
CDA (paper),rosenbrock_30d,30,14,197.05832857514702,197.05832857514702,31839,77,,False,mean_gap,0.02315731099952245
CDA (paper),rosenbrock_30d,30,15,933.6544876347954,933.6544876347954,8086,47,,False,mean_gap,0.007695381999837991
CDA (paper),rosenbrock_30d,30,16,83.88093155228704,83.88093155228704,30845,90,,False,mean_gap,0.022767475999899034
CDA (paper),rosenbrock_30d,30,17,156.86686899782867,156.86686899782867,24804,86,,False,mean_gap,0.019487388000015926
CDA (paper),rosenbrock_30d,30,18,243.840775888523,243.840775888523,22908,78,,False,mean_gap,0.017900539999573084
CDA (paper),rosenbrock_30d,30,19,352.05839149176245,352.05839149176245,16139,79,,False,mean_gap,0.014544966999892495
CDA (paper),rosenbrock_30d,30,20,153.03092041568414,153.03092041568414,22017,94,,False,mean_gap,0.018064163000417466
CDA (paper),rosenbrock_30d,30,21,285.0063800062693,285.0063800062693,15782,58,,False,mean_gap,0.012475662999349879
CDA (paper),rosenbrock_30d,30,22,136.8754515227653,136.8754515227653,22120,79,,False,mean_gap,0.01719684299951041
CDA (paper),rosenbrock_30d,30,23,151.00436570490893,151.00436570490893,26763,88,,False,mean_gap,0.020344520999969973
CDA (paper),rosenbrock_30d,30,24,165.41164373309923,165.41164373309923,26333,77,,False,mean_gap,0.01992365499972948
CDA (paper),rosenbrock_30d,30,25,183.75207699025546,183.75207699025546,25864,76,,False,mean_gap,0.0193515410001055
CDA (paper),rosenbrock_30d,30,26,206.32677529301074,206.32677529301074,20658,70,,False,mean_gap,0.016537020000214397
CDA (paper),rosenbrock_30d,30,27,162.03531351849728,162.03531351849728,21389,87,,False,mean_gap,0.017051308999725734
CDA (paper),rosenbrock_30d,30,28,248.23925489946575,248.23925489946575,25828,59,,False,mean_gap,0.018011243000728427
CDA (paper),rosenbrock_30d,30,29,121.89506354902895,121.89506354902895,30570,90,,False,mean_gap,0.022922756999832927
CDA (budgeted),rosenbrock_30d,30,0,36.55292514950681,36.55292514950681,60000,71,,False,budget_exhausted,0.04019633600000816
CDA (budgeted),rosenbrock_30d,30,1,38.78640041810629,38.78640041810629,60000,78,,False,budget_exhausted,0.039863050000349176
CDA (budgeted),rosenbrock_30d,30,2,41.84742172307361,41.84742172307361,60000,83,,False,budget_exhausted,0.04039976400054002
CDA (budgeted),rosenbrock_30d,30,3,50.380175997383006,50.380175997383006,60000,76,,False,budget_exhausted,0.04052226299972972
CDA (budgeted),rosenbrock_30d,30,4,36.55763101031899,36.55763101031899,60000,82,,False,budget_exhausted,0.04038811000009446
CDA (budgeted),rosenbrock_30d,30,5,64.83082752464743,64.83082752464743,60000,82,,False,budget_exhausted,0.039897977999316936
CDA (budgeted),rosenbrock_30d,30,6,30.624893991138205,30.624893991138205,60000,189,,False,budget_exhausted,0.04654606700023578
CDA (budgeted),rosenbrock_30d,30,7,32.01479286932504,32.01479286932504,60000,79,,False,budget_exhausted,0.04066281999985222
CDA (budgeted),rosenbrock_30d,30,8,35.82533277145372,35.82533277145372,60000,109,,False,budget_exhausted,0.04214216599939391
CDA (budgeted),rosenbrock_30d,30,9,47.877751317401945,47.877751317401945,60000,86,,False,budget_exhausted,0.04056891199979873
CDA (budgeted),rosenbrock_30d,30,10,42.16828302093298,42.16828302093298,60000,75,,False,budget_exhausted,0.039848456000072474
CDA (budgeted),rosenbrock_30d,30,11,26.092534079029424,26.092534079029424,60000,206,,False,budget_exhausted,0.04954265400010627
CDA (budgeted),rosenbrock_30d,30,12,54.37207027366584,54.37207027366584,60000,71,,False,budget_exhausted,0.04163959600009548
CDA (budgeted),rosenbrock_30d,30,13,87.65751136665561,87.65751136665561,60000,80,,False,budget_exhausted,0.04036449500017625
CDA (budgeted),rosenbrock_30d,30,14,65.42545903363745,65.42545903363745,60000,77,,False,budget_exhausted,0.0397366110000803
CDA (budgeted),rosenbrock_30d,30,15,43.233128023285225,43.233128023285225,60000,78,,False,budget_exhausted,0.040461880000293604
CDA (budgeted),rosenbrock_30d,30,16,25.738249933771197,25.738249933771197,60000,200,,False,budget_exhausted,0.04774195099980716
CDA (budgeted),rosenbrock_30d,30,17,34.67357082347222,34.67357082347222,60000,71,,False,budget_exhausted,0.039540730000226176
CDA (budgeted),rosenbrock_30d,30,18,84.50046720377749,84.50046720377749,60000,213,,False,budget_exhausted,0.048670856000171625
CDA (budgeted),rosenbrock_30d,30,19,29.364728332435078,29.364728332435078,60000,189,,False,budget_exhausted,0.046972520999588596
